source_sheet,source_row,asset_number,asset_name,description,category_name,location_name,department,serial_number,model,manufacturer,quantity,condition_note,migration_date,acquisition_date,in_service_date,acquisition_cost,accumulated_depreciation,net_book_value,depreciation_method,useful_life_months,remaining_life_months,residual_value,currency_code,status,assumption_flag,assumption_note
SUMMARY REPORT SHEET,322,OPEN-FA-2024-0052,Agg. Switch.,Agg. Switch.,ICT Equipment,Head Office.,Server Room,,Edge Switch 16 XG,Ubiquiti,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,323,OPEN-FA-2024-0053,Cloud Core Router,Cloud Core Router,ICT Equipment,Head Office.,Server Room,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,324,OPEN-FA-2024-0054,GPON 1,GPON 1,Other Fixed Asset,Head Office.,Server Room,,M/N UF OLT,Ubiquiti,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,325,OPEN-FA-2024-0055,GPON 2,GPON 2,Other Fixed Asset,Head Office.,Server Room,,M/N UF OLT,Ubiquiti,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,326,OPEN-FA-2024-0056,GPON 3,GPON 3,Other Fixed Asset,Head Office.,Server Room,,M/N UF OLT,Ubiquiti,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,327,OPEN-FA-2024-0057,GARKI OLT DEVICE,GARKI OLT DEVICE,ICT Equipment,Head Office.,Server Room,,,Huawei,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,328,OPEN-FA-2024-0058,Patch panel 1,Patch panel 1,ICT Equipment,Head Office.,Server Room,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,329,OPEN-FA-2024-0059,Patch panel 2,Patch panel 2,ICT Equipment,Head Office.,Server Room,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,330,OPEN-FA-2024-0060,Patch panel 3,Patch panel 3,ICT Equipment,Head Office.,Server Room,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,331,OPEN-FA-2024-0061,Patch panel 4,Patch panel 4,ICT Equipment,Head Office.,Server Room,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,332,OPEN-FA-2024-0062,Patch panel 5,Patch panel 5,ICT Equipment,Head Office.,Server Room,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,333,OPEN-FA-2024-0063,Server 1,Server 1,ICT Equipment,Head Office.,Server Room,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,334,OPEN-FA-2024-0064,Server 2,Server 2,ICT Equipment,Head Office.,Server Room,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,335,OPEN-FA-2024-0065,UTM mACRO 250,UTM mACRO 250,Other Fixed Asset,Head Office.,N.O.C Office.,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,336,OPEN-FA-2024-0066,Monitor.,Monitor.,Other Fixed Asset,Head Office.,Server Room,3CQ81704W9,V197 Monitor,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,337,OPEN-FA-2024-0067,Network Router,Network Router,ICT Equipment,Head Office.,Basement,221A2E1000348,TL-WR940N(EU),TP LINK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,338,OPEN-FA-2024-0068,Network Router,Network Router,ICT Equipment,Head Office.,Call Centre,48575443ABEF7BDC,EG8145V5,GPON TERMINAL,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,339,OPEN-FA-2024-0069,Network Router,Network Router,ICT Equipment,Head Office.,N.O.C Office.,220C523007119,TL-WR940N(EU),TP LINK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,340,OPEN-FA-2024-0070,Cloud Core Switch,Cloud Core Switch,ICT Equipment,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,341,OPEN-FA-2024-0071,OLT Device,OLT Device,ICT Equipment,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,342,OPEN-FA-2024-0072,Fibre Patch Panel,Fibre Patch Panel,ICT Equipment,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,346,OPEN-FA-2024-0073,GPON,GPON,Other Fixed Asset,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,350,OPEN-FA-2024-0074,Cloud Core Router,Cloud Core Router,ICT Equipment,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,351,OPEN-FA-2024-0075,Cloud Core Switch,Cloud Core Switch,ICT Equipment,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,352,OPEN-FA-2024-0076,OLT Device,OLT Device,ICT Equipment,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,353,OPEN-FA-2024-0077,Fibre Patch Panel,Fibre Patch Panel,ICT Equipment,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,356,OPEN-FA-2024-0078,GPON,GPON,Other Fixed Asset,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,360,OPEN-FA-2024-0079,Cloud Core Router,Cloud Core Router,ICT Equipment,Idu BTS,,,,Mikrotik,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,361,OPEN-FA-2024-0080,Cloud Core Switch,Cloud Core Switch,ICT Equipment,Idu BTS,,,,Mikrotik,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,362,OPEN-FA-2024-0081,Fibre patch Panel,Fibre patch Panel,ICT Equipment,Idu BTS,,,,Mikrotik,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,363,OPEN-FA-2024-0082,Cloud Core Router,Cloud Core Router,ICT Equipment,Karasana BTS,,,,Mikrotik,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,364,OPEN-FA-2024-0083,Cloud Core Switch,Cloud Core Switch,ICT Equipment,Karasana BTS,,,,Mikrotik,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,365,OPEN-FA-2024-0084,Fibre Patch Panel,Fibre Patch Panel,ICT Equipment,Karasana BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,367,OPEN-FA-2024-0085,OLT Device,OLT Device,ICT Equipment,Karasana BTS,,,,Huawei,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,368,OPEN-FA-2024-0086,Cloud Core Router,Cloud Core Router,ICT Equipment,Kubwa BTS,,,,MIKROTIK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,369,OPEN-FA-2024-0087,Cloud Core Switch,Cloud Core Switch,ICT Equipment,Kubwa BTS,,D7610EE2A12C/113/r2,CRS328-24P-4S+RM,MIKROTIK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,370,OPEN-FA-2024-0088,Cloud Core Switch,Cloud Core Switch,ICT Equipment,Maitama BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,371,OPEN-FA-2024-0089,Cloud Core Router,Cloud Core Router,ICT Equipment,Maitama BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,372,OPEN-FA-2024-0090,Fibre Patch Panel,Fibre Patch Panel,ICT Equipment,Maitama BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,373,OPEN-FA-2024-0091,Cloud Core Switch,Cloud Core Switch,ICT Equipment,Armed Forces Radio BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,374,OPEN-FA-2024-0092,Cloud Core Router,Cloud Core Router,ICT Equipment,Armed Forces Radio BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,375,OPEN-FA-2024-0093,Fibre Patch Panel,Fibre Patch Panel,ICT Equipment,Armed Forces Radio BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,376,OPEN-FA-2024-0094,Cloud Core Switch,Cloud Core Switch,ICT Equipment,Karu BTS,,2146V784558E2626D,MNES -24-250W,Ubiquiti,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,377,OPEN-FA-2024-0095,Cloud Router Switch,Cloud Router Switch,ICT Equipment,lokogoma BTS,,CCR2004-1G-12S+2XS,,Mikrotik,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,378,OPEN-FA-2024-0096,9U Rack,9U Rack,Other Fixed Asset,lokogoma BTS,,,,,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,379,OPEN-FA-2024-0097,Multi-Power Tubula Battery,Multi-Power Tubula Battery,Power Equipment,lokogoma BTS,,,,Multi-Power Tubula Battery,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,383,OPEN-FA-2024-0098,Intex Inverter,Intex Inverter,Power Equipment,lokogoma BTS,,,,Index 1.5kva,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,384,OPEN-FA-2024-0099,4Way Battery Rack,4Way Battery Rack,Power Equipment,lokogoma BTS,,,,,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,385,OPEN-FA-2024-0100,Standing Fan,Standing Fan,Other Fixed Asset,lokogoma BTS,,,,Binaton Fan,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,386,OPEN-FA-2024-0101,Petrol Generator,Petrol Generator,Power Equipment,lokogoma BTS,,,,Haier thermocool 3.75 Kva,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,387,OPEN-FA-2024-0102,Extension box,Extension box,Other Fixed Asset,lokogoma BTS,,,,PDU,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,388,OPEN-FA-2024-0103,EagleSwitch24 250w,EagleSwitch24 250w,ICT Equipment,Eagle Fm BTS,,,MAC add; e4;38;83;db;a9;1f,EagleSwitch24 250W,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,389,OPEN-FA-2024-0104,Cloud Core Router,Cloud Core Router,ICT Equipment,Eagle Fm BTS,,,M/D;CCR1009-7G-1C-1S+/S/n;HCC086H098F,Mikrotik,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,390,OPEN-FA-2024-0105,Green Capital Tubular Battery,Green Capital Tubular Battery,Power Equipment,Eagle Fm BTS,,,,Green Capital Tubular Battery,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,394,OPEN-FA-2024-0106,Index Inverter,Index Inverter,Power Equipment,Eagle Fm BTS,,,,Index 1.5kva,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,395,OPEN-FA-2024-0107,4Way Battery Rack,4Way Battery Rack,Power Equipment,Eagle Fm BTS,,,,4Way Battery Rack,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,396,OPEN-FA-2024-0108,Extension box,Extension box,Other Fixed Asset,Eagle Fm BTS,,,,PDU,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,397,OPEN-FA-2024-0109,Tp-link 3poll Router,Tp-link 3poll Router,ICT Equipment,Lugbe Bts,,,S/N;221A142002214 /;TL-WR940N(EU),TP LP-LINK,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,398,OPEN-FA-2024-0110,Cloud Core Router,Cloud Core Router,ICT Equipment,Lugbe Bts,,,CCR2004-1G-12S+2XS,Mikrotik,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,399,OPEN-FA-2024-0111,Cloud Router Switch,Cloud Router Switch,ICT Equipment,Lugbe Bts,,,CRS328-24-4S+RM,Mikrotik,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,400,OPEN-FA-2024-0112,4 Gen2 Ap active,4 Gen2 Ap active,Other Fixed Asset,Lugbe Bts,,,,Gen2 Ap active,4,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,401,OPEN-FA-2024-0113,2 Air fiber,2 Air fiber,Other Fixed Asset,Lugbe Bts,,,,Air fiber,2,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,402,OPEN-FA-2024-0114,Rugged M5 Antenna non active,Rugged M5 Antenna non active,Other Fixed Asset,Lugbe Bts,,,,Rugged M5 Antenna non active,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,403,OPEN-FA-2024-0115,4lite Ap,4lite Ap,Other Fixed Asset,Lugbe Bts,,,,lite Ap,4,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,404,OPEN-FA-2024-0116,Aviation light,Aviation light,Other Fixed Asset,Lugbe Bts,,,,Aviation light,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,405,OPEN-FA-2024-0117,Mast,Mast,Other Fixed Asset,Lugbe Bts,,,,Mast,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,406,OPEN-FA-2024-0118,3 Gurd Wire,3 Gurd Wire,Other Fixed Asset,Lugbe Bts,,,,Gurd Wire,3,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,407,OPEN-FA-2024-0119,Fiber Patch Panel,Fiber Patch Panel,ICT Equipment,Lugbe Bts,,,,Fiber Patch Panel,1,"Good, In Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
